Patrones: PayasoLanderANN
Salidas: GiroD, Nula, GiroI, ImpGiroD, Impulso, ImpGiroI
Entradas: Px, Py, Vx, Vy, Ang, Vv
-48.856209,-56.265929,0,57.102960,0,0,4
-48.855861,-49.678274,0.024515,33.115373,-0.929745,0,3
-48.654173,-47.218338,4.146822,19.940511,-37.405206,0,4
-47.778131,-46.055123,12.766294,12.601891,-60.450841,0,5
-46.323975,-45.426107,18.988464,9.228067,-50.322081,0,2
-45.534920,-45.056582,18.424487,12.677982,-38.394172,0,0
-44.753276,-44.601867,18.799416,13.690344,-35.717467,0,3
-43.890040,-44.239284,21.171532,10.160628,-40.357466,0,4
-42.916867,-43.984027,23.784725,6.868262,-43.572894,0,5
-40.669592,-43.789378,27.923421,0.204217,-29.288979,0,4
-38.627007,-43.965517,29.332773,-5.632538,-18.267415,0,3
-37.795454,-44.096516,29.222659,-5.461841,-19.258501,0,0
-35.777287,-44.180465,27.790457,0.996082,-34.122644,0,1
-34.996056,-44.144698,28.252769,1.164313,-39.926111,0,4
-32.341369,-44.287054,33.573727,-4.482367,-50.714329,0,5
-30.319175,-44.550564,35.857789,-5.775381,-44.923886,0,1
-25.969568,-44.490049,32.756708,5.598767,-33.504973,0,2
-23.291126,-43.868288,30.839791,12.600893,-10.969193,0,1
-19.950528,-42.364034,28.457253,21.335548,10.091223,0,0
-19.154263,-41.897263,27.655132,20.918331,8.943042,0,3
-17.638716,-41.155504,26.280732,15.140492,-1.694499,0,4
-12.360526,-40.376576,27.993218,-2.855243,-20.966426,0,5
-10.350872,-40.690419,28.263941,-6.206643,-7.824126,0,2
-9.952273,-40.742950,27.981302,-4.880716,-4.248291,0,1
-8.028109,-40.825256,26.370063,-1.040127,8.873775,0,4
-6.622533,-40.998221,24.002778,-5.837926,14.402911,0,3
-5.342384,-41.372377,21.895943,-10.484328,8.351683,0,4
-4.154527,-41.941062,20.559036,-14.998462,3.218248,0,5
-3.581241,-42.271882,20.050215,-14.679264,5.303436,0,2
-3.300949,-42.413563,19.849713,-13.279655,6.625359,0,1
-22.385621,-80.246914,0,0,0,0,1
-22.385621,-74.557736,0,32.711809,0,0,1
-22.385621,-59.850114,0,56.904790,0,0,1
-22.385621,-54.753118,0,59.691621,0,0,4
-22.385291,-44.103749,0.023540,12.835302,-0.904917,0,3
-22.184720,-43.501952,4.130094,1.412443,-37.313269,0,4
-22.022196,-43.504524,6.259661,-0.614369,-45.127016,0,5
-21.935287,-43.497784,6.197064,0.636035,-47.066215,0,2
-21.848397,-43.477600,6.135094,1.886223,-48.828730,0,1
-21.489746,-43.287904,7.247076,4.651821,-54.292604,0,4
-20.000502,-43.214789,17.785544,-1.912422,-61.139374,0,3
-18.432271,-43.417238,25.168061,-4.797978,-76.742228,0,5
-15.358468,-43.882822,33.894696,-6.058877,-68.491275,0,2
-14.883182,-43.933566,33.555749,-4.741627,-65.344428,0,1
-12.577687,-43.980754,31.911183,1.648105,-52.823778,0,2
-10.382871,-43.695727,30.347218,7.731256,-31.284565,0,1
-7.893389,-42.938936,28.571303,14.630970,-11.326514,0,2
-7.092694,-42.616571,28.080368,14.309570,-2.919563,0,5
-6.315316,-42.355681,27.301468,11.537562,6.418334,0,4
-4.187887,-41.883739,23.553418,6.238141,25.120516,0,1
4.901961,-80.617284,0,0,0,0,1
4.901961,-74.930287,0,32.704420,0,0,1
4.901961,-60.225852,0,56.895340,0,0,1
4.901961,-53.085520,0,61.580199,0,0,4
4.901961,-47.088360,0,44.506158,0,0,1
4.901961,-45.634823,0,44.389739,0,0,4
4.901610,-40.595640,-0.024683,20.596283,0.933980,0,5
4.897311,-40.200933,-0.207432,17.684575,4.282259,0,4
4.874614,-39.725422,-0.717949,13.455917,7.206541,0,3
4.817472,-39.295933,-1.084507,7.975142,1.362438,0,5
4.699086,-39.078427,-1.901284,0.203650,11.914126,0,4
4.667189,-39.089597,-2.238371,-1.037500,13.492880,0,3
4.443929,-39.339205,-3.632076,-7.054045,8.975802,0,5
4.134150,-39.900924,-5.036630,-12.753310,16.505434,0,4
4.057057,-40.048908,-5.447062,-13.838821,17.621382,0,3
3.892072,-40.352810,-5.795198,-13.496907,16.844554,0,0
36.274510,-81.111111,0,0,0,0,1
36.274510,-75.065058,0,33.631988,0,0,1
36.274510,-60.104991,0,57.581941,0,0,1
36.274510,-49.328840,0,65.174610,0,0,4
36.274510,-37.046434,0,15.509284,0,0,4
36.274163,-36.210031,-0.024432,-1.779016,0.927630,0,5
36.131730,-36.819242,-3.193283,-10.986044,31.359636,0,4
34.611890,-38.694945,-16.065910,-19.323395,61.596499,0,5
32.793272,-40.019857,-25.561982,-21.128805,87.365504,0,4
31.104925,-40.905207,-30.760605,-19.314873,100,0,1
28.592750,-41.821835,-28.960499,-10.863938,100,0,0
23.263631,-41.980142,-25.159312,7.052714,40.503612,0,1
22.896287,-41.916838,-25.813361,5.887599,35.028613,0,4
21.763317,-41.805164,-27.061543,2.268484,22.689983,0,5
20.200740,-41.811168,-27.568997,-0.089233,21.640942,0,2
19.812394,-41.798546,-27.293307,1.174050,22.713248,0,1
15.454437,-40.672115,-24.962107,12.912324,29.602241,0,4
13.968226,-40.253540,-27.033388,7.941431,29.607953,0,3
11.575013,-40.022104,-28.513185,0.475961,10.954216,0,4
10.374102,-40.060032,-27.976501,-0.740338,1.673148,0,1
8.828091,-39.957750,-26.874115,4.241648,-7.837030,0,0
8.457907,-39.926200,-26.313025,2.968228,-11.208905,0,3
7.074441,-39.929601,-22.987110,-1.826426,-29.202822,0,4
5.923070,-40.094561,-19.315919,-3.640468,-43.052854,0,1
4.595885,-40.084578,-18.369247,2.695550,-52.972334,0,2
4.100750,-40.010500,-16.704014,2.984683,-51.666071,0,5
2.923858,-40.063737,-9.532604,-1.885001,-25.162989,0,2
2.790176,-40.070259,-9.437278,-0.609376,-20.339861,0,1
69.934641,-81.728395,0,0,0,0,1
69.934641,-76.041637,0,32.703987,0,0,1
69.934641,-60.721675,0,57.582352,0,0,1
69.934641,-53.500392,0,62.187090,0,0,4
69.934641,-45.428704,0,36.799641,0,0,1
69.934295,-45.052335,-0.024366,35.175327,0.925963,0,5
69.658433,-42.183312,-5.234856,20.616872,43.742548,0,4
68.616903,-40.942275,-14.863898,13.956903,68.301240,0,3
64.674245,-39.872917,-28.139800,2.659353,29.626215,0,5
61.745115,-39.998322,-30.101947,-3.016616,29.753970,0,1
59.661848,-39.978066,-29.566450,0.950999,36.598945,0,4
59.233407,-39.979279,-30.256626,-0.113358,38.501485,0,5
56.400588,-40.195439,-35.976662,-5.358646,62.108551,0,4
54.763585,-40.404867,-39.857469,-7.050599,71.971986,0,3
50.327034,-41.063964,-46.934894,-8.805817,62.353133,0,1
47.083769,-41.345128,-45.936655,-4.365867,52.015180,0,4
46.422140,-41.401266,-46.724457,-5.247160,49.598780,0,3
43.689117,-41.727135,-48.959588,-9.101422,34.666463,0,4
41.596016,-42.060186,-49.017416,-9.812852,25.291460,0,1
35.649658,-42.396801,-45.012537,-0.600235,8.917113,0,3
32.550642,-42.626373,-42.599440,-6.704656,-9.740616,0,4
30.249739,-43.009049,-39.644556,-8.764829,-22.286931,0,1
27.525707,-43.265092,-37.701578,-2.177480,-31.163038,0,2
27.008360,-43.300219,-36.527530,-3.282556,-30.816928,0,5
22.920819,-44.129965,-29.828937,-10.934427,3.373409,0,2
22.088641,-44.320256,-29.235341,-8.216640,15.060795,0,1
17.413898,-44.321230,-27.188641,4.826213,50.814571,0,4
17.014532,-44.279766,-28.202528,3.875481,51.295898,0,3
13.392043,-44.330317,-34.090712,-4.304218,28.077112,0,4
12.914081,-44.362468,-33.749805,-3.004702,24.350769,0,1
10.595099,-44.319474,-32.095729,3.300306,11.543550,0,2
10.140994,-44.297771,-32.071969,2.028734,11.322506,0,5
7.855796,-44.386435,-32.620466,-4.035869,21.752496,0,4
6.918555,-44.509040,-33.258576,-6.287180,25.504355,0,3
4.018720,-45.133259,-34.175460,-10.412605,15.360883,0,1
0.763825,-45.513583,-31.853762,-1.169928,1.630533,0,0
-72.058824,-5.432099,0,0,0,0,1
-72.058824,-5.445541,0,-1.256360,0,0,4
-72.058824,-11.849992,0,-34.548689,0,0,4
-72.058824,-27.693169,0,-58.933479,0,0,4
-72.058478,-31.629975,0.024373,-62.830992,-0.926130,0,3
-71.870628,-37.934872,3.184167,-65.384864,-38.316384,0,0
-71.403414,-44.325336,2.850906,-45.392041,-100,0,1
-71.138707,-46.874870,4.860086,-36.639576,-100,0,5
-69.837675,-49.520906,19.040093,-34.591150,-92.047046,0,3
-67.240429,-52.034355,29.969232,-31.599258,-100,0,1
-58.906048,-55.499638,24.024253,-0.408313,-99.385641,0,2
-56.617938,-55.160050,22.392174,8.154784,-76.086215,0,1
-52.755885,-52.949951,20.857565,20.341701,-47.903577,0,4
-49.519199,-51.547055,28.765612,10.010738,-42.945017,0,3
-48.684953,-51.343685,29.307123,10.087219,-46.506050,0,0
-48.256462,-51.246757,30.256572,9.058548,-49.388874,0,3
-46.386545,-50.955204,34.824789,5.614270,-65.764677,0,4
-45.367947,-50.836626,35.786636,6.145191,-72.860199,0,1
-42.431962,-50.178067,33.692408,13.137953,-86.109441,0,2
-40.091269,-49.315638,33.856751,16.914613,-77.111254,0,5
-38.538811,-48.821829,37.798390,14.560981,-65.760389,0,3
-33.653223,-47.889344,47.471077,8.392584,-74.883077,0,5
-30.043813,-47.516484,52.065001,7.198642,-70.482735,0,2
-28.591308,-47.324557,51.028907,9.555544,-64.368640,0,1
-21.103761,-45.406873,45.688133,21.705222,-45.556169,0,2
-17.954803,-44.106963,44.140458,24.383351,-26.623963,0,5
-16.078008,-43.417104,44.053980,20.036755,-10.465111,0,4
-14.543453,-42.955001,43.395948,16.529218,-1.699286,0,3
-10.696378,-42.171874,40.881938,7.462071,-7.678473,0,4
-7.826739,-41.953663,40.152479,3.536841,-16.278095,0,1
-6.699992,-41.865335,39.816689,3.497308,-17.708486,0,5
-4.449168,-41.822388,39.409584,1.014111,-9.919585,0,2
-3.896517,-41.798193,39.015488,2.260707,-7.165700,0,1
-46.895425,-5.679012,0,0,0,0,1
-46.895425,-5.692450,0,-1.256172,0,0,4
-46.895425,-12.095254,0,-34.553155,0,0,4
-46.895080,-26.685803,0.024364,-57.582412,-0.925907,0,3
-46.798184,-31.193589,2.383698,-61.984019,-25.688893,0,4
-46.642665,-33.189478,3.909338,-61.095830,-36.289978,0,1
-45.923051,-40.330859,3.396221,-36.591901,-59.268568,0,0
-45.571385,-42.611400,5.157783,-27.101774,-87.433110,0,4
-44.773157,-44.033150,15.381996,-26.075131,-100,0,5
-42.504309,-45.910409,26.661776,-23.498081,-87.516203,0,1
-35.089881,-47.673514,21.372896,6.085350,-62.075552,0,2
-34.769283,-47.617351,22.637312,5.248678,-60.048312,0,5
-32.954727,-47.460858,26.562924,2.752919,-41.327640,0,1
-32.582888,-47.418339,26.297295,3.979903,-38.599826,0,0
-30.775964,-47.012736,25.008466,9.942631,-39.775850,0,1
-28.708073,-46.142740,24.687132,14.474920,-45.058555,0,4
-26.765892,-45.544207,29.277450,9.059932,-48.438329,0,3
-24.468502,-45.208690,34.769377,4.609895,-63.618098,0,5
-22.909159,-45.086902,36.867042,4.368831,-65.055274,0,2
-21.880630,-44.954620,36.133388,6.782084,-62.394496,0,1
-18.916168,-44.256573,34.018868,13.737649,-56.153684,0,2
-17.482738,-43.767914,34.197520,14.847604,-47.066926,0,5
-13.391104,-42.972346,36.194988,4.752236,-2.554350,0,4
-12.383477,-42.885454,35.402340,4.671920,7.582102,0,1
-7.651075,-41.719585,31.076134,13.908623,36.657222,0,5
-6.827968,-41.459438,28.379234,11.584363,41.939541,0,3
-4.515161,-40.903637,20.584874,6.018666,30.060140,0,0
-4.226589,-40.826447,20.379025,7.214802,26.580152,0,1
-23.856209,-5.679012,0,0,0,0,1
-23.856209,-5.692455,0,-1.256398,0,0,4
-23.856209,-12.095240,0,-34.553109,0,0,4
-23.856209,-27.309722,0,-58.262403,0,0,4
-23.855864,-28.577972,0.024366,-59.602983,-0.925963,0,3
-23.800628,-32.521159,1.176020,-60.884072,-21.338626,0,0
-23.767517,-33.775379,1.152618,-57.149070,-31.446014,0,1
-23.673250,-37.030869,1.085167,-46.474144,-52.307102,0,0
-23.598689,-39.244516,1.031983,-38.038919,-76.255731,0,1
-23.512576,-40.714635,3.046224,-33.035771,-91.425854,0,4
-23.044281,-42.103771,11.389476,-31.941883,-100,0,3
-21.476012,-44.081371,23.443135,-30.072649,-100,0,4
-20.729849,-44.715264,27.307078,-29.474203,-100,0,5
-20.346961,-45.014069,27.034007,-27.922875,-100,0,2
-18.129111,-46.467250,25.451981,-18.936632,-91.659186,0,1
-16.040943,-47.363450,23.962535,-10.475902,-80.608920,0,2
-14.074994,-47.735181,22.560251,-2.510366,-55.740527,0,1
-10.764724,-47.155182,20.199056,10.902051,-28.364849,0,0
-9.911877,-46.757448,20.433061,11.939746,-32.309561,0,3
-8.980070,-46.449731,22.756875,8.456301,-41.787193,0,4
-8.661050,-46.346722,22.529306,9.628060,-44.613329,0,1
-7.416422,-45.811739,21.641562,14.199602,-52.435822,0,2
-5.355237,-44.420954,20.171350,21.770362,-36.381916,0,1
-4.240958,-43.379233,19.376518,25.863081,-24.745738,0,2
-3.694241,-42.820371,19.425430,25.373543,-16.595269,0,5
-2.596183,-41.866558,19.146928,21.959337,4.315810,0,1
-9.967320,-3.086420,0,0,0,0,1
-9.967320,-3.099859,0,-1.256209,0,0,4
-9.967320,-9.138067,0,-33.627123,0,0,4
-9.967320,-18.796657,0,-48.621821,0,0,1
-9.967320,-23.956040,0,-29.792590,0,0,4
-9.967320,-30.356374,0,-41.516648,0,0,1
-9.967320,-34.100747,0,-24.021666,-0.925796,0,0
-9.964203,-34.803175,0.220168,-22.079361,-8.378725,0,3
-9.921843,-35.576158,1.488245,-25.042169,-20.416119,0,4
-8.962375,-39.084530,9.869168,-31.419741,-44.523821,0,1
-8.417159,-40.262896,9.480283,-25.230786,-49.242071,0,0
-7.390342,-41.854816,8.747881,-13.575142,-83.798136,0,1
-7.146294,-42.100767,8.573798,-10.804839,-91.578455,0,2
-5.248284,-41.972961,7.943274,8.216078,-27.589124,0,5
-4.883855,-41.792304,8.704979,4.321740,-5.805118,0,4
-4.641214,-41.714503,8.523097,4.248468,5.856275,0,1
-4.286351,-41.500749,8.269953,7.853575,18.400339,0,0
-3.836737,-41.066156,7.431419,10.034831,19.618018,0,3
-3.320121,-40.716395,5.624541,2.192671,-0.815442,0,4
-3.241282,-40.679736,5.568295,3.426916,-4.436064,0,1
-2.784433,-40.189644,5.242440,10.579052,-18.781496,0,2
-2.631588,-39.952893,5.603912,10.399289,-17.803968,0,5
-2.366443,-39.703999,6.493645,6.435380,-11.217516,0,4
-2.178500,-39.581401,6.602860,6.331974,-7.325676,0,1
6.862745,-2.839506,0,0,0,0,1
6.862745,-2.852949,0,-1.256398,0,0,4
6.862745,-8.886310,0,-33.633865,0,0,4
6.862745,-23.846957,0,-57.583418,0,0,4
6.862745,-28.332804,0,-59.694153,0,0,1
6.862745,-34.901628,0,-36.994549,0.925796,0,2
6.862745,-37.194850,0,-25.945938,25.685624,0,1
6.846916,-38.549630,-1.117741,-19.325578,44.018267,0,4
6.814429,-38.764558,-2.294377,-20.090059,47.022936,0,5
6.496207,-39.693132,-7.765185,-22.525861,62.851021,0,3
5.866911,-40.685617,-12.137880,-22.406172,66.550678,0,2
5.696759,-40.909493,-12.016501,-20.925826,67.302444,0,1
5.029085,-41.653316,-11.543003,-15.120935,70.610905,0,2
4.552215,-42.046416,-11.200164,-10.968912,77.358066,0,0
4.369192,-42.167621,-12.919730,-11.324014,77.953335,0,3
2.483516,-43.122865,-21.974815,-12.636720,59.410025,0,0
0.390588,-43.663239,-20.481964,-3.242854,17.652205,0,1
29.084967,-3.456790,0,0,0,0,1
29.084967,-3.470231,0,-1.256322,0,0,4
29.084967,-9.503560,0,-33.633746,0,0,4
29.084622,-15.042715,-0.024355,-44.902335,0.925685,0,5
29.063199,-17.049595,-0.739158,-48.052527,11.245950,0,4
28.256172,-24.399625,-8.241765,-56.559924,29.559027,0,3
27.558916,-27.494398,-10.356676,-57.098849,16.661064,0,0
27.127604,-29.210908,-10.049072,-51.670724,2.858478,0,1
26.709232,-30.756165,-9.750605,-46.404979,-7.024141,0,2
24.678650,-36.317829,-8.302228,-20.849119,55.406484,0,1
24.082157,-37.219630,-9.731598,-15.385673,78.220222,0,4
23.272692,-37.897762,-17.069404,-16.020201,88.605756,0,3
20.005655,-39.527170,-31.628205,-18.320093,65.361321,0,4
18.850722,-39.999098,-32.494761,-16.815401,56.529630,0,1
18.622812,-40.084842,-32.169813,-16.018690,55.238304,0,2
16.391857,-40.739634,-32.025899,-11.141351,57.897365,0,5
14.402482,-41.278994,-37.100698,-13.347933,71.441779,0,3
11.489138,-42.060340,-43.768731,-15.459689,71.516734,0,5
10.219513,-42.384943,-44.604679,-14.462189,73.731863,0,2
8.362133,-42.759826,-43.279875,-10.300873,80.822733,0,0
53.758170,-3.086420,0,0,0,0,1
53.758170,-3.099875,0,-1.256963,0,0,4
53.758170,-9.133485,0,-33.634604,0,0,4
53.758170,-24.716802,0,-58.263020,0,0,4
53.757825,-29.278354,-0.024364,-62.840118,0.925907,0,5
53.755153,-30.616418,-0.093849,-61.576275,5.195183,0,2
53.715658,-37.035355,-1.816748,-42.124353,72.713743,0,5
52.970630,-39.690651,-13.932998,-40.402419,100,0,3
48.249271,-44.757614,-34.244077,-34.910477,79.613514,0,2
46.600626,-45.924584,-32.894724,-29.201389,78.576597,0,1
43.901888,-47.457050,-30.969729,-20.140102,80.617476,0,2
42.161690,-48.179883,-31.817729,-15.823604,92.297254,0,5
38.918331,-49.165425,-42.648909,-14.967995,100,0,3
36.288214,-49.776684,-47.366344,-13.121648,99.801493,0,0
33.033664,-50.258908,-45.044922,-6.320886,87.825568,0,1
27.572238,-50.248873,-41.149313,5.091383,70.454011,0,0
23.115322,-49.359378,-37.970310,14.404627,34.095469,0,1
18.023998,-47.209635,-34.427965,22.529483,3.355935,0,4
15.659618,-46.238972,-32.587965,15.271743,-4.308473,0,3
13.889502,-45.705608,-30.482320,12.287749,-18.924023,0,0
13.464425,-45.562841,-30.177497,13.414597,-22.957012,0,1
10.211269,-44.016432,-26.756678,19.820094,-42.814551,0,5
6.591195,-42.480570,-16.738644,3.240260,8.052278,0,3
5.120328,-42.525248,-17.496601,-1.663858,11.976808,0,0
4.875005,-42.529429,-17.321635,-0.390671,10.389643,0,1
79.575163,-2.345679,0,0,0,0,1
79.575163,-2.359122,0,-1.256398,0,0,4
79.575163,-8.392450,0,-33.633725,0,0,4
79.575142,-21.537491,-0.002976,-55.488038,0.227921,0,5
79.547093,-24.616363,-0.911682,-58.880931,13.166646,0,4
79.173251,-29.883897,-5.571609,-63.431617,30.174914,0,5
77.816810,-36.127976,-14.544792,-63.647075,75.009272,0,2
76.817417,-39.233248,-13.831953,-54.369954,100,0,1
75.836121,-41.870459,-15.330977,-46.804049,100,0,4
75.316402,-42.856821,-19.355450,-45.872648,100,0,3
72.666618,-46.155169,-30.425485,-41.859546,88.199049,0,0
72.240043,-46.585148,-30.121230,-40.184478,85.765615,0,2
64.899335,-51.577182,-24.885215,-11.358750,100,0,0
63.832286,-51.867863,-26.321852,-8.545782,100,0,3
62.583529,-52.123448,-29.822710,-7.043429,98.407969,0,0
60.936054,-52.284341,-28.647576,-1.815184,87.112983,0,1
56.349601,-51.512038,-27.038603,10.767020,68.194132,0,5
55.080947,-51.211797,-31.283816,8.681714,72.605500,0,4
54.617859,-51.125797,-32.712328,8.040446,73.142872,0,3
50.285851,-50.692216,-40.800390,4.019813,49.286029,0,0
49.713886,-50.636198,-40.392386,5.235937,44.748669,0,1
45.338964,-49.734879,-37.271860,14.537966,22.413834,0,2
41.286963,-48.096700,-35.460161,20.846458,41.907175,0,3
38.055810,-47.025987,-39.716793,13.709220,39.813067,0,5
33.840634,-46.331195,-45.026011,6.271046,55.984232,0,4
29.694361,-46.102088,-51.659862,1.854888,69.702562,0,3
24.173646,-46.146513,-57.236798,-1.090873,52.679771,0,0
21.790327,-46.100711,-55.536808,2.673192,37.702114,0,1
15.052599,-45.293450,-51.031153,10.812610,11.325860,0,4
13.619009,-45.105369,-50.456890,8.117045,7.230490,0,3
8.237190,-44.907015,-44.045143,-1.906902,-30.898760,0,4
7.619700,-44.913771,-43.604692,-0.631435,-35.751898,0,1
2.354445,-44.403825,-38.304772,8.296904,-62.508783,0,4
0.892970,-44.187158,-32.447883,6.000552,-66.168793,0,5
-1.033432,-43.968495,-24.871913,4.105814,-55.637313,0,2
-1.727316,-43.841756,-24.376962,6.524303,-47.843600,0,1
-80.882353,-46.296296,0,0,0,0,1
-80.882353,-46.309737,0,-1.256322,0,0,4
-80.882008,-46.336487,0.024364,-2.500039,-0.925907,0,3
-80.694160,-47.114631,3.184151,-10.271640,-38.316101,0,0
-80.561569,-47.357671,3.089578,-6.234787,-57.294231,0,1
-80.198621,-47.411325,4.851236,2.433060,-87.945193,0,4
-79.191300,-47.293014,16.871706,1.601576,-97.874631,0,5
-73.926091,-47.361145,35.035752,-2.401930,-42.622327,0,2
-72.948651,-47.371582,34.338541,0.146060,-29.246543,0,1
-69.678110,-46.992082,32.005764,8.671723,-0.422163,0,0
-66.625427,-46.025779,30.143292,14.124420,-11.880243,0,3
-66.197425,-45.889286,30.219302,12.755094,-14.396127,0,5
-63.175350,-45.332061,30.383958,3.509259,-6.720217,0,3
-61.898776,-45.274613,29.803206,2.196671,-7.584182,0,0
-60.651978,-45.151910,29.330378,3.384169,-15.741368,0,3
-58.050264,-45.170502,31.340084,-1.032648,-46.567751,0,0
-56.743065,-45.122649,30.409252,2.736132,-65.849392,0,1
-54.627647,-44.798602,30.908067,7.218434,-87.235510,0,5
-53.170191,-44.586769,35.999838,6.310415,-90.364489,0,3
-45.947085,-43.919747,54.835855,5.372311,-100,0,5
-36.971513,-43.399876,69.767981,3.895337,-84.552146,0,4
-35.993344,-43.345168,69.070302,5.112857,-81.495981,0,1
-34.066369,-43.197200,67.695803,7.511341,-75.344486,0,2
-26.722818,-42.135142,63.274831,14.258492,-31.297208,0,5
-18.985117,-41.398289,56.329635,2.685604,37.207583,0,4
-16.740779,-41.374327,50.974986,-0.146093,54.224854,0,3
-10.073503,-42.043268,31.616658,-7.981888,31.566530,0,0
-8.757010,-42.214264,30.677611,-4.013194,14.148920,0,1
-4.638182,-41.929560,28.195655,5.911978,-17.245415,0,5
80.228758,-43.456790,0,0,0,0,1
80.228758,-43.443344,0,1.256548,0.926130,0,2
80.222639,-43.205630,-0.432161,4.877447,16.508335,0,5
72.954206,-43.979929,-42.422537,-3.731575,100,0,4
71.004139,-44.097324,-47.625787,-3.620743,100,0,3
67.306370,-44.271851,-53.780908,-2.186780,99.111739,0,0
64.335389,-44.230034,-51.661726,2.850097,88.910159,0,1
60.755457,-43.901008,-50.979580,7.153666,78.429846,0,4
58.485975,-43.708381,-54.748384,5.415086,73.420688,0,3
50.088954,-43.619800,-61.077431,-3.795116,23.432257,0,4
47.515861,-43.790465,-60.077493,-4.832394,9.154028,0,1
40.231650,-43.644054,-54.881826,6.451464,-13.448786,0,2
38.700631,-43.467885,-53.789677,8.823124,-13.859271,0,0
37.952131,-43.387510,-52.848263,7.510912,-15.399113,0,3
34.442318,-43.185428,-47.123299,1.408273,-31.392079,0,5
33.151627,-43.165884,-45.342081,1.540046,-33.578944,0,2
32.515936,-43.136127,-44.888661,2.781081,-34.072644,0,1
31.276304,-43.062418,-43.096887,2.879257,-34.916858,0,4
30.684600,-43.043642,-41.781330,1.754831,-34.350758,0,5
26.971489,-43.229263,-35.169174,-3.859500,-11.279443,0,1
22.707354,-42.993732,-32.127647,7.340122,12.667195,0,2
20.921926,-42.579923,-31.610936,9.603613,28.918474,0,5
19.032862,-42.288829,-34.638154,5.266439,50.466768,0,3
16.365349,-42.149874,-39.699297,0.871601,55.868833,0,4
15.808770,-42.127198,-39.302304,2.119320,55.689843,0,1
14.439680,-42.007781,-38.520188,5.205255,53.228909,0,0
12.566113,-41.739040,-38.086920,7.075119,42.614942,0,3
10.350929,-41.534472,-39.098225,4.805829,22.311147,0,0
8.191050,-41.200793,-37.557599,9.567163,-2.821517,0,1
7.148072,-40.985555,-36.466782,9.387941,-13.092287,0,4
5.210849,-40.720135,-32.689118,4.355492,-27.224143,0,5
1.644702,-40.869605,-25.124174,-6.304270,-8.357471,0,4
0.947352,-41.015759,-24.497217,-6.163946,-1.742402,0,1
-0.326797,-43.827160,0,0,0,0,1
-0.326797,-38.854416,0,28.299172,0,0,4
-0.326797,-36.548530,0,14.700578,0,0,1
-0.326797,-26.808268,0,43.578497,0,0,1
-0.326797,-24.883186,0,44.299244,0,0,4
-0.326797,-21.387206,0,32.115032,0,0,1
-0.326797,-20.323585,0,32.380090,0,0,4
-0.326797,-17.146972,0,14.152017,0,0,1
-0.326797,-12.519546,0,30.089174,0,0,4
-0.326797,-9.437990,0,8.143199,0,0,1
-0.326797,-5.558200,0,26.055893,0,0,4
-0.326797,-3.260860,0,8.657243,0,0,1
-2.941176,-43.333333,0,0,0,0,1
-2.941176,-39.012296,0,26.379030,0,0,4
-2.940831,-37.654741,0.024364,17.482823,-0.925907,0,3
-2.902590,-36.944814,1.163784,10.536059,-15.582517,0,4
-2.817862,-36.663709,2.160593,9.113379,-23.905877,0,1
-2.612083,-35.638931,2.013814,17.029663,-34.660570,0,2
-2.446863,-34.305647,1.895966,23.385616,-20.190285,0,1
-2.313562,-32.919377,2.016740,25.893240,-8.129615,0,4
-2.250422,-32.413612,2.294208,22.887933,-5.751481,0,3
-2.046065,-31.422611,3.464532,15.681734,-14.641055,0,4
-1.997512,-31.243130,3.429887,16.780862,-16.879801,0,1
-1.439672,-28.237785,3.850709,26.769879,-31.343780,0,4
-1.297505,-27.709332,5.403813,24.010219,-31.499028,0,5
-0.906205,-26.802848,7.314665,20.940751,-21.840843,0,2
-0.803667,-26.567612,7.241518,21.987628,-18.731141,0,1
0.527814,-22.185311,6.215888,33.080634,2.855931,0,4
0.613305,-21.848338,6.037417,31.496199,4.422007,0,5
1.043267,-19.940533,2.318898,21.216313,32.189555,0,4
1.075929,-19.701179,2.295709,22.266428,36.397491,0,1
1.154914,-18.945266,1.057240,23.126255,46.598215,0,4
1.152374,-18.709437,-0.178660,21.950942,48.423941,0,3
0.987981,-17.868697,-3.763180,19.592229,45.669848,0,0
0.531951,-15.486352,-3.437730,28.758217,3.363827,0,1
0.392561,-14.528226,-3.070650,29.137136,-10.089747,0,4
0.633230,-11.844862,6.111974,11.555726,-36.156929,0,5
1.080738,-11.453855,8.400504,9.110018,-28.076875,0,2
1.198509,-11.343914,8.316499,10.275315,-25.268050,0,1
1.657969,-10.781889,7.988795,14.821542,-15.647704,0,2
2.313389,-9.585491,7.521292,21.306692,11.611090,0,1
2.515829,-9.122502,6.850029,20.924167,19.962137,0,4
2.745189,-8.538661,4.615423,16.854910,28.685337,0,3
2.912705,-7.747880,0.335927,9.080197,21.355040,0,4
2.907926,-7.568740,-0.167914,8.962449,17.296856,0,1
2.890388,-6.762242,-0.423751,13.291772,10.114225,0,5
2.785019,-6.266784,-2.407582,6.656051,21.005423,0,4
2.691405,-6.164150,-3.613967,4.183320,24.883259,0,3
2.640743,-6.106400,-3.577827,5.397809,25.171952,0,0
2.394905,-5.627185,-3.402478,11.291041,14.991245,0,1
1.982126,-4.029807,-3.111567,18.661935,0.126536,0,4
1.816042,-3.384510,-2.805544,12.983113,-2.175173,0,5
1.738536,-3.151027,-2.722718,10.224626,-0.003862,0,4
1.582970,-2.830418,-2.749458,7.385508,3.179518,0,1
