Patrones: PayasoLanderANN
Salidas: GiroD, Nula, GiroI, ImpGiroD, Impulso, ImpGiroI
Entradas: Px, Py, Vx, Vy, Ang, Vv
3.121538,-48.764582,-17.480892,9.685565,-46.131560,0.000000,1
1.920346,-48.062725,-16.624155,15.368965,-46.514378,0.000000,2
0.778187,-47.065970,-15.809406,20.772929,-32.630775,0.000000,1
3.594771,-74.814815,54.236812,63.275594,53.100743,0.000000,1
14.890563,-63.145526,46.237991,70.027180,-2.190358,0.000000,5
24.766311,-52.389341,21.369344,41.969003,96.884328,0.000000,4
26.006815,-48.544604,0.700942,38.339409,100.000000,0.000000,3
22.595350,-42.903642,-24.728804,25.247092,33.114229,0.000000,4
15.357958,-40.705475,-18.059736,-4.186207,-16.984597,0.000000,5
13.963108,-41.238057,-15.685318,-11.209680,-0.109811,0.000000,4
13.522179,-41.488113,-15.454133,-10.966846,6.017712,0.000000,1
12.454336,-41.885092,-15.135202,-6.756512,16.685732,0.000000,4
10.552038,-42.861135,-17.786444,-12.981811,25.445884,0.000000,1
7.708195,-43.438042,-16.523924,0.372292,29.274272,0.000000,3
6.447812,-43.578421,-18.098636,-2.990635,15.381755,0.000000,1
2.252476,-41.955845,-14.846516,15.796145,-9.783745,0.000000,4
1.286250,-41.304941,-13.013350,11.446206,-11.605169,0.000000,1
-1.797386,-77.777778,-70.221819,-76.948897,-42.521872,0.000000,1
-22.115918,-91.148276,-55.729039,-35.137196,22.730819,0.000000,0
-26.687982,-93.048674,-52.467784,-25.728632,6.258229,0.000000,1
-45.835230,-94.455783,-38.810439,13.673173,-24.120401,0.000000,1
-58.347346,-86.777358,-29.885713,39.420970,-26.304186,0.000000,0
-61.175249,-83.594654,-26.553201,43.129798,-52.036177,0.000000,3
-63.387069,-79.495699,-5.649397,36.005438,-100.000000,0.000000,4
-63.214081,-77.263822,7.416069,33.898406,-100.000000,0.000000,5
-60.992701,-74.191366,24.782566,29.755520,-81.841560,0.000000,4
-55.281772,-71.079407,38.768232,20.827850,-58.108566,0.000000,1
-49.086182,-67.583534,35.657523,30.574509,-51.404519,0.000000,4
-46.371682,-66.141444,40.120061,24.605925,-49.399385,0.000000,5
-42.778117,-64.814449,42.823821,19.440919,-29.181454,0.000000,1
-29.437677,-56.223650,33.195496,40.520703,4.325034,0.000000,4
-25.495909,-53.099021,29.135190,26.183223,4.980830,0.000000,3
-22.281124,-51.425088,28.798526,14.645126,-24.882414,0.000000,4
-18.190402,-50.579354,35.401731,4.567612,-49.859191,0.000000,5
-14.378116,-50.510494,39.534972,-0.189674,-32.689944,0.000000,2
-13.826800,-50.499192,39.139623,1.061949,-28.744328,0.000000,1
-7.105382,-49.212587,34.401559,13.809207,-2.118671,0.000000,4
-1.797386,-77.777778,54.467545,49.187598,-11.352850,0.000000,1
8.881897,-68.972265,46.339829,57.423941,19.325252,0.000000,4
10.151438,-67.800531,44.330058,53.901775,21.761770,0.000000,5
13.562309,-64.705802,36.651863,44.336529,44.290329,0.000000,4
15.804036,-62.546610,28.238231,37.956249,59.136928,0.000000,3
17.442614,-60.703301,19.910832,32.086366,53.805323,0.000000,4
17.943144,-60.055529,16.934672,29.664335,51.450595,0.000000,5
19.071963,-57.934108,4.055425,21.567064,73.919400,0.000000,4
18.544968,-56.295269,-11.596619,17.745967,93.891149,0.000000,3
14.682385,-54.417314,-29.032819,12.300594,47.937229,0.000000,0
14.275373,-54.273582,-28.742490,13.433949,42.168645,0.000000,1
8.634228,-50.767469,-24.744828,26.618357,0.931043,0.000000,4
7.607418,-50.011136,-23.901947,22.102805,-2.887619,0.000000,3
6.628938,-49.395397,-22.525021,17.747492,-11.525464,0.000000,4
6.010811,-49.033942,-21.709976,17.433840,-16.467756,0.000000,1
4.528479,-47.955969,-19.993164,20.309781,-25.093225,0.000000,4
3.088460,-46.924492,-15.252691,14.823082,-30.925167,0.000000,1
1.648340,-45.510958,-13.331215,19.988463,-34.392201,0.000000,4
-1.797386,-77.777778,44.610475,-54.259618,-46.124034,0.000000,1
11.606904,-86.355979,35.049475,-15.703068,-32.263477,0.000000,2
14.015259,-86.972232,33.331702,-8.775526,-17.146913,0.000000,1
21.354432,-86.481082,28.096731,12.335389,9.920491,0.000000,2
23.663854,-85.436311,26.452515,18.980411,31.908877,0.000000,1
28.506753,-81.469937,21.454561,30.963990,62.050626,0.000000,5
27.493430,-75.368705,-25.768503,21.844187,100.000000,0.000000,4
26.238507,-74.682292,-31.458606,21.195393,100.000000,0.000000,3
25.297507,-74.220982,-32.986575,22.035694,100.000000,0.000000,0
17.646446,-68.186741,-27.527751,39.176441,19.691526,0.000000,1
15.391192,-65.507550,-25.698571,41.733009,-8.305907,0.000000,4
11.835795,-61.421577,-16.733234,25.999614,-30.162379,0.000000,2
10.243644,-59.184176,-15.596467,32.760901,-10.088888,0.000000,1
6.988900,-52.315849,-13.758079,44.090805,18.291141,0.000000,4
6.789329,-51.861744,-14.091666,42.437951,18.010617,0.000000,3
4.943405,-48.554073,-13.519434,28.045731,-14.893728,0.000000,4
4.013062,-47.048145,-9.398684,22.044227,-35.366749,0.000000,1
3.366584,-45.700311,-8.938055,27.115755,-44.066246,0.000000,2
2.633300,-43.741874,-8.415002,32.881164,-30.993715,0.000000,1
-1.797386,-77.777778,42.066401,-39.536268,-50.011238,0.000000,1
13.990218,-82.941984,30.805367,4.681163,-15.770518,0.000000,1
17.725230,-81.924068,28.141234,15.142097,-14.012493,0.000000,2
21.128505,-79.973897,25.090267,22.262707,23.700595,0.000000,5
19.566763,-75.569897,-32.854534,11.196735,100.000000,0.000000,3
19.104723,-75.437398,-32.525988,12.345085,100.000000,0.000000,0
15.160202,-73.716845,-29.713051,22.146494,90.593148,0.000000,1
11.179334,-70.758157,-26.871951,32.036259,74.619068,0.000000,0
7.577068,-66.795752,-24.302511,40.986560,26.549002,0.000000,1
1.661110,-56.867878,-19.603654,53.234734,-18.134717,0.000000,4
-0.395718,-52.527593,-13.781625,40.727515,-22.409786,0.000000,1
-54.248366,-78.395062,73.799882,12.045537,-84.250441,0.000000,1
-38.879217,-74.759714,62.837483,28.919368,-85.169413,0.000000,2
-36.233185,-73.786960,62.807311,30.066531,-77.828012,0.000000,5
-22.009962,-70.390333,65.315402,14.116899,17.353107,0.000000,2
-15.810960,-69.023290,59.069262,19.938703,76.300994,0.000000,5
-6.543735,-64.602746,0.023842,15.296385,100.000000,0.000000,3
-6.695595,-64.108055,-4.263960,16.098615,100.000000,0.000000,0
-7.878616,-57.577652,-3.219494,35.323751,-7.556914,0.000000,3
-7.861975,-55.353966,4.038296,26.197051,-65.841138,0.000000,4
-7.191942,-54.058771,13.311531,23.256946,-93.524323,0.000000,5
-5.128956,-52.396435,24.667743,22.367043,-89.358581,0.000000,2
0.004919,-47.162399,20.696296,35.208600,11.660098,0.000000,3
2.971384,-43.725043,13.618051,15.972538,-3.617492,0.000000,4
-54.248366,-78.395062,17.885909,-45.620676,-23.844271,0.000000,1
-47.721193,-85.286933,13.230214,-1.040819,-77.894668,0.000000,1
-42.893113,-79.887078,9.786394,31.934059,-80.185886,0.000000,1
-41.430585,-75.506238,10.634277,40.065140,-80.255493,0.000000,4
-40.830033,-74.272752,15.861900,37.610053,-79.338045,0.000000,5
-39.043825,-72.043161,23.195200,33.822851,-58.910242,0.000000,2
-35.641643,-67.437158,20.767550,43.427798,14.650521,0.000000,1
-34.228000,-65.006520,18.744873,45.162038,39.348866,0.000000,3
-32.578312,-61.360511,9.059509,31.989494,25.523178,0.000000,4
-31.810276,-59.173669,5.714088,22.540910,7.510835,0.000000,1
-30.155075,-50.820603,4.663614,41.308973,-4.895913,0.000000,4
-29.949265,-49.600962,4.949524,36.362909,-6.148790,0.000000,3
-29.062591,-46.833093,9.868227,23.187626,-43.152159,0.000000,4
-28.735021,-46.374021,12.146032,20.880372,-51.022850,0.000000,5
-25.833383,-44.690243,22.666658,8.471884,-27.285722,0.000000,4
-22.836917,-44.489375,23.349775,-2.906277,-3.098444,0.000000,3
-20.877652,-44.946555,23.110493,-10.039662,-13.440894,0.000000,4
-20.555055,-45.039114,22.879388,-8.688295,-15.905696,0.000000,1
-16.066367,-44.786774,19.677609,10.109653,-34.523149,0.000000,0
-15.775729,-44.690773,20.428695,8.931020,-36.755451,0.000000,3
-14.494172,-44.424028,24.144072,4.738406,-51.058091,0.000000,4
-13.371092,-44.328077,27.622007,2.158719,-59.190719,0.000000,5
-12.117516,-44.288148,29.699518,1.812030,-58.340077,0.000000,2
-9.680905,-43.898181,27.961507,9.058448,-37.650693,0.000000,1
-54.248366,-78.395062,-48.120659,73.096573,20.966880,0.000000,1
-63.125224,-66.901175,-43.352011,78.013172,63.343905,0.000000,4
-64.401581,-65.278923,-45.624653,75.064883,64.805899,0.000000,3
-83.334220,-48.846141,-22.265333,35.382806,-100.000000,0.000000,3
-83.762387,-42.957292,15.424221,29.825697,-100.000000,0.000000,4
-81.011231,-40.518728,31.030669,27.521504,-100.000000,0.000000,5
-68.674327,-36.070811,52.823918,12.756251,-15.743733,0.000000,4
-53.429995,-37.238655,23.862205,-17.154465,40.340597,0.000000,3
-51.481551,-38.769256,17.587118,-21.210240,16.501636,0.000000,0
-49.104652,-40.223222,17.199747,-9.317327,-51.673981,0.000000,3
-48.256775,-40.560153,21.516856,-10.971227,-74.940686,0.000000,4
-45.896661,-41.288622,32.420772,-11.185394,-100.000000,0.000000,3
-43.213001,-41.869279,41.497184,-10.637198,-100.000000,0.000000,5
-39.206007,-42.515353,49.605708,-8.782612,-97.163447,0.000000,2
-30.077689,-42.384241,43.094751,8.861102,-20.183333,0.000000,1
-26.541329,-41.583283,40.366214,13.182998,7.813282,0.000000,4
-21.923157,-40.917882,33.023309,4.112667,27.226405,0.000000,1
-21.012941,-40.816654,31.600579,4.136814,29.560800,0.000000,4
-17.702985,-40.958790,21.431678,-5.772197,34.732938,0.000000,3
-15.937458,-41.711630,15.804256,-13.345944,11.982705,0.000000,4
-15.715884,-41.839557,15.646214,-11.956049,8.254829,0.000000,1
-14.017267,-42.371835,14.722359,-3.822183,-10.852846,0.000000,4
-13.592020,-42.491853,15.129572,-6.196898,-14.522878,0.000000,3
-12.159163,-43.137166,18.559517,-12.485086,-39.765678,0.000000,4
-11.609941,-43.408147,19.294432,-11.968231,-47.566608,0.000000,1
-9.772295,-43.900418,17.983672,-2.619796,-63.991075,0.000000,2
-8.296827,-43.785161,16.931270,4.886019,-51.955828,0.000000,1
-7.359811,-43.447276,16.264110,9.653429,-41.825822,0.000000,2
-6.453020,-42.937669,16.261164,11.794885,-24.560849,0.000000,5
-5.981046,-42.728229,16.801004,9.141966,-14.160510,0.000000,4
-5.029745,-42.451802,16.589226,6.366776,1.134621,0.000000,1
-54.248366,-78.395062,54.204463,75.402551,-2.139319,0.000000,1
-44.292062,-66.582382,45.802623,79.837866,51.345314,0.000000,4
-40.465473,-61.085345,33.176110,68.781870,58.696783,0.000000,3
-37.508096,-55.795330,21.542110,56.098038,32.585162,0.000000,4
-33.177958,-47.801772,13.815204,24.881919,-2.451535,0.000000,3
-32.177571,-46.706657,14.653238,17.616830,-19.287691,0.000000,4
-24.007733,-45.854949,34.353535,-7.798660,-49.546553,0.000000,5
-21.962810,-46.259245,36.390771,-9.103392,-39.231215,0.000000,2
-19.952438,-46.506121,34.956830,-3.793830,-20.650762,0.000000,1
-16.165598,-46.370520,32.176345,3.689286,3.024350,0.000000,4
-13.176704,-46.444484,28.716707,-2.519353,12.349343,0.000000,1
-9.699057,-46.112265,25.769896,6.086378,17.593075,0.000000,4
-7.720217,-45.975859,21.921580,1.125924,19.144187,0.000000,1
-5.353434,-45.437215,19.701802,8.287946,20.147492,0.000000,4
-4.103308,-45.170676,16.666196,4.458705,20.458029,0.000000,1
-54.248366,-78.395062,65.530807,60.539231,97.732139,0.000000,1
-43.839986,-70.112828,55.983460,66.563339,94.768021,0.000000,4
-41.686253,-68.026031,48.066878,64.244094,95.378333,0.000000,5
-38.373495,-64.045527,32.553723,60.410457,100.000000,0.000000,4
-37.948127,-63.405957,30.053151,59.806352,100.000000,0.000000,3
-35.227085,-49.429971,7.289160,24.851395,-77.745341,0.000000,3
-34.534027,-48.409385,15.314259,23.486501,-100.000000,0.000000,4
-32.641023,-46.953452,27.153468,22.112075,-100.000000,0.000000,5
-21.169122,-43.413882,50.061220,11.381781,-19.045615,0.000000,2
-19.772559,-43.133790,49.065002,13.655363,-4.361170,0.000000,1
-14.469433,-41.568817,44.465167,19.927389,31.297325,0.000000,4
-13.267417,-41.183657,41.755997,17.376728,37.342863,0.000000,5
-7.975829,-39.573791,15.424388,9.354689,100.000000,0.000000,4
-7.637607,-39.376573,10.786540,9.168531,100.000000,0.000000,3
-7.517357,-38.619185,-4.545064,9.490090,90.978570,0.000000,0
-8.138849,-36.965574,-4.971520,18.235169,33.391469,0.000000,3
-8.480809,-36.331771,-6.279942,12.718607,3.724373,0.000000,4
-8.978522,-35.749566,-1.948948,2.518484,-32.910497,0.000000,3
-8.934897,-35.751325,2.617901,-1.435254,-52.512122,0.000000,4
-8.438327,-35.944361,10.113313,-4.861697,-69.401360,0.000000,5
-7.417136,-36.275029,16.100765,-5.816770,-64.338493,0.000000,2
-6.527633,-36.384721,15.466330,-0.636526,-48.673057,0.000000,1
-4.444106,-35.757158,14.646307,9.007149,-25.223565,0.000000,4
-3.322970,-35.451236,16.201812,5.194307,-20.089420,0.000000,1
-1.777328,-34.703967,15.101148,13.379171,-15.249410,0.000000,2
-0.539745,-33.598479,14.217431,19.940943,5.881931,0.000000,1
0.047088,-32.916678,13.376365,20.597615,15.926261,0.000000,4
-54.248366,-78.395062,-35.312117,-1.460090,-19.218335,0.000000,1
-64.858685,-74.986467,-27.743958,25.780443,-5.842295,0.000000,0
-69.600143,-70.484698,-22.670140,36.130689,-69.383971,0.000000,3
-71.003683,-66.254345,3.971931,31.110413,-100.000000,0.000000,4
-69.171693,-63.404380,22.448184,28.419900,-100.000000,0.000000,5
-62.170675,-59.680578,43.735288,19.574334,-48.968274,0.000000,4
-58.319468,-58.678208,45.575567,14.422618,-24.777974,0.000000,1
-48.826706,-54.695579,38.893327,28.431522,-3.330377,0.000000,3
-43.898727,-52.664485,39.745963,15.659455,-36.677138,0.000000,4
-41.562273,-52.091987,41.527176,13.410315,-51.797301,0.000000,1
-39.812262,-51.611763,41.762522,14.704990,-59.615604,0.000000,4
-39.205714,-51.464198,42.838482,13.793890,-60.792740,0.000000,5
-33.882131,-50.622241,48.655166,8.249369,-41.121580,0.000000,1
-28.615462,-49.475281,44.896296,17.312974,-20.522923,0.000000,2
-27.357831,-49.096721,44.354931,16.981386,-13.426652,0.000000,5
-24.298307,-48.413048,41.991601,10.030888,12.004805,0.000000,4
-22.583046,-48.148171,39.780277,8.610568,24.538365,0.000000,1
-72.058824,-32.716049,-12.318371,29.695306,-17.746789,0.000000,1
-74.302985,-27.256035,-9.105853,40.347047,-65.693271,0.000000,4
-74.363404,-23.844755,6.420614,31.753077,-73.474202,0.000000,5
-72.356214,-21.046117,18.901084,20.840247,-34.251684,0.000000,4
-68.865454,-19.508263,20.418436,4.550865,-1.506289,0.000000,3
-67.150976,-19.502238,20.391935,-2.996838,-14.778775,0.000000,4
-64.985342,-20.066770,23.243923,-10.780661,-28.511824,0.000000,5
-62.532360,-21.188120,25.312899,-18.154636,-10.762403,0.000000,4
-58.531211,-24.380036,21.102224,-30.275411,11.776414,0.000000,3
-57.125170,-26.149477,19.259843,-34.914565,0.900025,0.000000,4
-48.991224,-39.468857,24.572497,-53.027215,-22.884915,0.000000,1
60.130719,-26.913580,-76.284104,-3.732964,75.429833,0.000000,1
49.878521,-26.596134,-70.377160,6.530711,55.433983,0.000000,4
44.767065,-26.396121,-73.350581,1.864653,50.120499,0.000000,3
22.153298,-29.127029,-46.213919,-17.446799,-100.000000,0.000000,4
18.597473,-30.382572,-28.290334,-16.261557,-100.000000,0.000000,5
16.270811,-32.620146,-2.590808,-15.958949,-58.243776,0.000000,2
15.846380,-33.555084,-3.149718,-2.246904,33.072895,0.000000,5
15.787015,-33.590239,-4.163639,-3.263335,40.677866,0.000000,4
14.604774,-34.146211,-16.057555,-8.241844,80.312961,0.000000,5
14.104301,-34.312632,-17.654592,-7.141215,90.099073,0.000000,2
12.891140,-34.484384,-16.789342,-0.633003,100.000000,0.000000,1
12.392087,-34.470994,-18.631052,0.622794,100.000000,0.000000,4
12.097941,-34.464353,-20.635249,0.616566,100.000000,0.000000,3
4.751620,-34.599127,-43.895523,-4.544853,49.243634,0.000000,4
4.137225,-34.633791,-43.456568,-3.245042,44.093150,0.000000,1
60.130719,-26.913580,36.235938,57.213566,-6.709565,0.000000,1
64.974286,-20.422387,31.648104,61.502003,44.043329,0.000000,4
68.584970,-13.718142,12.112568,45.159359,62.596704,0.000000,3
69.049025,-11.913307,5.947133,40.217680,54.898894,0.000000,4
65.053467,-5.414286,-21.270278,3.820959,34.200166,0.000000,3
63.771605,-5.375164,-23.291064,-0.851539,23.546479,0.000000,4
56.728371,-8.408690,-22.297333,-24.375814,0.929532,0.000000,5
55.162947,-9.872180,-22.247956,-29.282371,14.404160,0.000000,4
43.290284,-21.923886,-38.866107,-48.659827,40.965629,0.000000,3
41.602984,-23.497224,-39.637910,-48.043293,33.924313,0.000000,0
39.952625,-24.928473,-38.460625,-42.885029,22.190585,0.000000,1
33.347622,-29.344674,-33.659608,-24.760472,-3.421345,0.000000,4
29.777892,-31.813484,-29.942830,-29.998350,-8.388124,0.000000,1
28.125730,-32.960464,-28.507542,-26.371146,-9.681200,0.000000,4
25.171230,-35.557434,-24.451885,-31.420772,-11.084004,0.000000,1
22.690830,-37.610436,-22.331502,-23.863470,-11.665736,0.000000,4
20.820207,-39.489808,-19.165593,-27.572037,-11.905155,0.000000,1
20.551524,-39.768414,-18.973937,-26.039957,-11.003575,0.000000,2
19.247796,-40.921305,-18.044025,-18.606113,3.565406,0.000000,1
17.529196,-41.891267,-16.818211,-8.806596,20.447826,0.000000,2
17.049870,-42.062488,-17.197076,-8.540315,27.495909,0.000000,5
15.357183,-42.796217,-21.425323,-11.654380,60.140217,0.000000,2
15.056820,-42.906220,-21.211070,-10.281476,65.874087,0.000000,1
13.287855,-43.281922,-21.990183,-3.822966,89.129851,0.000000,3
11.381298,-43.501116,-28.789330,-3.310117,84.776873,0.000000,0
9.403202,-43.473983,-27.378367,3.009710,64.174002,0.000000,1
6.795661,-42.888449,-25.518427,11.340381,42.749840,0.000000,0
5.383647,-42.280806,-24.512899,15.852582,25.940733,0.000000,1
-56.209150,-27.160494,1.985152,32.407072,-33.035366,0.000000,1
-55.994900,-24.478457,3.628058,36.964738,-75.039724,0.000000,4
-52.866516,-19.892089,28.640272,30.653850,-100.000000,0.000000,5
-48.146032,-17.148816,41.473619,27.399722,-68.578739,0.000000,2
-44.191540,-14.836607,39.202671,31.614577,-20.938894,0.000000,5
-42.006017,-13.648818,37.810718,25.459444,9.768307,0.000000,4
-35.026141,-10.713232,-0.100071,1.145527,68.881645,0.000000,3
-35.360500,-10.766057,-7.549897,-2.540382,56.120114,0.000000,4
-36.342472,-11.127585,-14.127199,-7.940561,42.103784,0.000000,3
-37.248467,-11.574410,-16.895520,-11.991647,26.673765,0.000000,4
-40.823818,-14.563414,-17.562340,-26.683082,-1.663455,0.000000,3
-43.163785,-19.869619,-0.776510,-36.041190,-86.525451,0.000000,4
-41.328626,-23.887974,21.965312,-32.455138,-100.000000,0.000000,5
-39.810539,-25.246150,29.599759,-31.314313,-97.054388,0.000000,3
-37.874215,-26.555583,36.955067,-30.161559,-100.000000,0.000000,4
-36.748953,-27.192468,40.557842,-29.561344,-100.000000,0.000000,5
-34.911001,-28.108792,43.605235,-27.471633,-96.313278,0.000000,2
-26.352294,-30.667313,37.759305,-8.534779,-9.794385,0.000000,4
-21.909419,-32.001679,31.980123,-15.889982,27.989077,0.000000,1
-20.590228,-32.446670,30.142708,-14.037507,34.465483,0.000000,4
-17.100809,-34.708743,15.766670,-23.188652,45.492606,0.000000,3
-16.521904,-35.477909,13.131488,-23.219090,39.521599,0.000000,0
-15.974042,-36.129399,12.741470,-18.790336,28.545374,0.000000,1
-15.444547,-36.639580,12.363035,-14.507859,18.902505,0.000000,0
-14.266238,-37.314804,11.523157,-4.980509,-18.147328,0.000000,1
-13.775616,-37.416785,12.001554,-3.482016,-31.771552,0.000000,4
-12.974396,-37.673765,15.542793,-7.440063,-43.473584,0.000000,5
-10.786559,-38.644905,21.040359,-12.652001,-26.760313,0.000000,1
-9.624155,-39.039911,20.211285,-7.202378,-16.562089,0.000000,0
-9.054126,-39.177999,20.248836,-7.033133,-16.798386,0.000000,3
-7.859473,-39.598297,21.722715,-11.437904,-26.106294,0.000000,4
-7.554960,-39.706001,21.505488,-10.067240,-28.492422,0.000000,1
-5.790583,-40.052402,20.246990,-2.125592,-37.630673,0.000000,2
-4.935360,-40.064393,20.503045,-0.691230,-33.271571,0.000000,5
-4.018763,-40.159676,21.964560,-4.113098,-23.475174,0.000000,4
-3.712421,-40.189714,21.744915,-2.822052,-20.582693,0.000000,1
-2.511102,-40.174402,20.888078,2.240194,-10.656859,0.000000,2
-1.926559,-40.086593,20.472406,4.703612,-4.032875,0.000000,1
-1.307190,-41.234568,15.833210,73.432213,24.637092,0.000000,1
1.023644,-32.261825,14.718366,76.443112,-20.776853,0.000000,4
2.426166,-27.780848,17.934021,65.198519,-29.583504,0.000000,5
3.803050,-24.576075,20.188645,56.250212,-19.429334,0.000000,4
11.962888,-14.715517,16.112854,9.037433,3.723721,0.000000,4
16.906374,-17.355320,9.260803,-23.932871,5.628678,0.000000,5
17.480532,-18.794697,7.060051,-28.782956,20.324687,0.000000,4
15.660779,-28.956753,-16.599100,-42.817881,48.839008,0.000000,1
14.063091,-31.690719,-16.727641,-33.555260,49.989445,0.000000,4
13.811015,-32.056165,-17.797960,-34.150447,49.168836,0.000000,3
12.682759,-33.561041,-20.438506,-34.441185,38.251539,0.000000,0
11.005907,-35.418348,-19.242448,-25.073089,6.970029,0.000000,1
6.328215,-37.653154,-15.017242,-1.232311,-34.065285,0.000000,5
5.609563,-37.824192,-11.407428,-5.664677,-25.988450,0.000000,4
5.309735,-37.954580,-10.569618,-5.454378,-21.919965,0.000000,1
4.307808,-38.004748,-9.514731,0.961364,-12.838057,0.000000,4
3.711083,-38.124420,-7.927316,-2.661212,-9.426557,0.000000,1
-1.307190,-41.234568,-74.839158,-5.346286,-73.340756,0.000000,1
-14.130101,-40.769233,-63.707813,9.131039,-85.754347,0.000000,4
-18.092318,-40.341065,-50.849778,7.299572,-88.412403,0.000000,3
-21.648306,-39.913116,-35.406342,6.448905,-100.000000,0.000000,4
-23.626946,-39.577878,-22.990853,6.132845,-100.000000,0.000000,5
-25.110688,-39.069513,-3.417504,3.853598,-76.336728,0.000000,4
-25.133401,-39.006822,0.048309,2.608659,-70.118582,0.000000,3
-24.780233,-38.969863,8.286002,-0.512053,-72.301342,0.000000,4
-23.295870,-39.155909,19.999728,-3.798071,-79.866824,0.000000,3
-22.656680,-39.247693,23.431146,-4.437393,-84.366192,0.000000,4
-21.513001,-39.405058,28.663631,-5.107638,-88.639427,0.000000,5
-19.157690,-39.700644,34.912745,-4.818909,-78.783888,0.000000,2
-18.183625,-39.762029,34.217982,-2.222668,-71.174783,0.000000,1
-15.832541,-39.678444,32.540960,4.043818,-56.965298,0.000000,2
-13.162837,-39.150143,30.636668,11.159555,-28.503177,0.000000,1
-10.646571,-38.207529,29.034867,15.353391,-7.266877,0.000000,4
-7.493501,-37.396509,26.662468,6.984671,6.450829,0.000000,1
-6.752752,-37.235859,25.910573,6.842838,8.420842,0.000000,4
-4.082660,-37.115980,21.929679,-0.762060,13.203944,0.000000,1
-1.998414,-36.828109,20.017716,5.340519,16.027614,0.000000,5
-0.535578,-36.757062,14.813923,-1.719194,36.312450,0.000000,4
-0.151053,-36.802023,13.508787,-1.459195,43.163424,0.000000,1
2.476519,-35.498670,10.009298,14.397369,66.357347,0.000000,4
2.819031,-34.749923,-0.184491,9.775932,68.249181,0.000000,3
2.768284,-34.544596,-1.782758,10.178296,64.588082,0.000000,0
2.622017,-33.635980,-1.678432,16.935413,39.635625,0.000000,1
-1.307190,-41.234568,-52.010288,4.760355,40.295736,0.000000,1
-16.349626,-36.768373,-40.816485,27.238019,-17.566314,0.000000,4
-17.467868,-36.232840,-39.023531,24.292733,-19.561808,0.000000,3
-22.371667,-34.264545,-23.262306,11.766750,-72.153846,0.000000,4
-23.953678,-33.307137,-3.453921,9.270344,-100.000000,0.000000,5
-22.600622,-32.393935,17.315704,5.191019,-64.308604,0.000000,4
-16.491530,-33.052175,30.030762,-11.980810,-25.859081,0.000000,5
-14.329520,-33.838401,30.387112,-14.856878,-7.200265,0.000000,2
-11.038354,-34.581362,28.039547,-4.002777,43.251585,0.000000,1
-8.761761,-34.571744,24.710193,1.723016,70.358246,0.000000,4
-7.006032,-34.597174,8.203274,-1.467144,86.941300,0.000000,3
-6.848160,-34.727826,-1.557766,-3.231303,77.703565,0.000000,4
-7.155451,-34.900824,-6.632553,-3.463282,68.902126,0.000000,0
-8.291823,-34.201260,-5.643000,9.842244,-6.738429,0.000000,3
-8.430942,-34.032346,-4.591754,7.231418,-21.472936,0.000000,4
-8.493906,-33.821660,2.972771,-0.093338,-53.198116,0.000000,5
-7.699427,-34.087777,11.419868,-6.253480,-44.069847,0.000000,4
-7.539279,-34.140586,11.305669,-4.934171,-41.589578,0.000000,1
-5.449584,-33.500152,10.435173,9.761311,-23.442642,0.000000,5
-4.644605,-33.159195,11.562025,5.790676,-5.779821,0.000000,2
-4.482536,-33.084428,11.446405,6.988978,-1.574475,0.000000,1
-2.386376,-30.786322,9.227324,20.154304,27.620560,0.000000,4
-1.842449,-29.762631,4.930555,14.728209,31.678219,0.000000,1
-1.372844,-28.333775,4.595600,22.263196,33.153301,0.000000,0
-1.181139,-27.551668,4.459106,25.340521,27.211671,0.000000,1
-1.307190,-41.234568,22.854509,-0.793614,52.579731,0.000000,1
4.262690,-38.973442,18.881678,21.184538,26.133131,0.000000,2
4.789466,-38.486698,18.505933,23.263196,28.663869,0.000000,1
6.539555,-36.468796,16.365438,27.865384,34.293098,0.000000,4
7.316162,-35.420812,12.104702,22.501032,36.993634,0.000000,5
7.917200,-34.409662,5.823088,16.641224,53.062654,0.000000,4
8.008326,-33.669131,-1.849353,12.143839,65.510427,0.000000,3
7.686215,-33.237111,-7.912886,8.854360,61.834928,0.000000,4
5.260915,-32.790473,-20.314732,1.317925,52.833894,0.000000,1
3.593038,-32.430664,-19.125917,8.598866,49.970028,0.000000,0
0.547749,-30.385872,-16.952924,21.891562,-7.958498,0.000000,1
-0.606843,-29.074928,-15.335830,24.584115,-30.262404,0.000000,4
-1.849773,-27.285806,-5.857025,15.953664,-49.937591,0.000000,1
-2.330319,-26.019160,-5.514272,22.372888,-56.698460,0.000000,0
-2.462569,-25.528772,-3.880473,22.429663,-62.224151,0.000000,3
-2.502111,-25.077146,-0.551214,20.686079,-69.292411,0.000000,4
-2.485649,-24.864304,1.162493,19.892735,-71.379871,0.000000,5
-2.316001,-24.255262,4.528298,19.435166,-71.276811,0.000000,2
-2.065835,-23.310918,4.349865,23.620314,-60.767158,0.000000,1
-1.825300,-22.190706,4.178463,27.645342,-50.830948,0.000000,2
-1.482734,-20.201007,3.933940,33.374856,-23.317250,0.000000,1
-1.262392,-18.701623,3.991745,34.506802,-8.097128,0.000000,4
-0.719311,-15.706657,2.543322,20.319773,11.913171,0.000000,1
-0.417422,-13.282496,1.865521,26.957459,17.495075,0.000000,4
-0.397540,-13.009940,1.403855,25.470692,16.921998,0.000000,3
-0.369709,-12.483747,0.974437,25.017709,13.235726,0.000000,0
